id, name, address,rating,review_count
242747,Tura Residence ,"Prince Mohammed Ibn Salman Ibn Abdulaziz,qurtubah, 13247, Riyadh, Saudi Arabia",3.9,217
242748,OYO 633 Home IBS 3 - 2BHK,"3020, Prince Fahad Ibn Saad Ibn Abdul Rahman Street, As Sulimaniyah, Riyadh",4,35
242749,Gardino Hotel & Residence,"Takhassusi Street Al Mohammadiyyah, Riyadh 12362, 12362 Riyadh, Saudi Arabia",4.2,873
242750,Holiday Inn Riyadh Izdihar,"Northern Ring Road,Izdihar District, Exit 7, 289 2, 11468, Riyadh, Saudi Arabia",4.1,7603
242751,Dabab Hotel by Warwick - Riyadh,"Uyun Al Yamamah, 12621, Riyadh, Saudi Arabia",3.8,2223
242752,Alfahad Hotel,"Olya Generl Street, 0, Riyadh, Saudi Arabia",3.9,3093
242753,Al Muteb Suites Al Murslat,"Al Mursilat, 11564, Riyadh, Saudi Arabia",3.8,375
242754,Al Muteb Suites Khurais,"Khurais Branch Road 88, 14211, Riyadh, Saudi Arabia",0,0
242755,Al Muteb Suites Al Ezdehar 2,"Imam Saud Bin Abdulaziz Bin Mohammed, Al Izdihar, 12486, Riyadh, Saudi Arabia",3.4,331
242756,Al Muteb Suites Al Tawon,"Al Imam Saud Ibn Abdul Aziz Branch Rd, 12476, Riyadh, Saudi Arabia",3.4,331
242757,Al Muteb Suites Al Ezdehar,"Al Imam Saud Ibn Abdul Aziz Branch Road, 13313, Riyadh, Saudi Arabia",3.4,331
242758,Al Muteb Suites Al Yarmouk,"Al Sahaba Rd, 13243, Riyadh, Saudi Arabia",3.4,331
242759,Al Muteb Suites Al Yasmeen,"Al Khayalah, Alyasmin, 13325, Riyadh, Saudi Arabia",3.7,258
242760,Castello Suites,"Dammam Road, Ghurnata Exit 8, Riyadh Saudi Arabia",3.8,98
242761,Al Farhan Qurtuba,"Prince Muhammed Bin Salman, Kortoba 8429, Riyadh, Saudi Arabia",3.9,344
242762,Lamasat Al Hamra Furnished Apartments,"Al Masani St., Al Hamra, 11461, Riyadh, Saudi Arabia",4.5,17981
242763,Ard Al Andalos Hotel Apartments,"Uthman Ibn Affan Branch Rd, 00966, Riyadh, Saudi Arabia",2.8,66
242764,Janat Al Areef Hotel Apartment,"Abi Gafer El Mansour Granada, 13241, Riyadh, Saudi Arabia",4,301
242765,Najd Peak Hotel Apartments,"Al Sabah Street, Al Munsiyah District, 13224, Riyadh, Saudi Arabia",4.5,17981
242766,Wahat Al Nafil Al Masif Hotel Apartments,"Al Masif District, Zuhair Ibn Abi Salma, 11352, Riyadh, Saudi Arabia",3.6,301
242767,Durah Nawarh For Hotel Apartments 25,"Al Swide District Exit 25, Ayshah Street, 11522, Riyadh, Saudi Arabia",4.8,1337
242768,In Maz Aparthotel,"Shaikh Jaber Al Ssabah Road In, Front Of Taif Al Bayarek Petrol Station, 11665, Riyadh, Saudi Arabia",4,326
242769,Karim Hotel Riyadh,"3158 Prince Muqrin Ibn Abdulaziz St, 12473, Riyadh, Saudi Arabia",4.4,682
242770,Rihanna Inn Hotel Apartement,"3131 Prince Salman Bin Muhammed Bin Saud, 13315, Riyadh, Saudi Arabia",3.6,257
242771,Rose Garden Hotel,"King Abdul Aziz Rd, Dubbat, Riyadh 12623, Saudi Arabia",3.6,2210
242772,Al Muteb Suites Khurais,"Khurais Br Rd, 14212, Riyadh, Saudi Arabia",0,0
242773,Al Muteb Suites Al Munsiyah,"Asir St, 13246, Riyadh, Saudi Arabia",0,0
242774,Afal Suites,"Prince Meqrin Bin Abdulaziz St, 12471, Riyadh, Saudi Arabia",4.1,387
242775,Al Amoria Furnished Apartments 4,"Al Imam Abi Hanifah, Al Uraija Al Gharbiyah, 11523, Riyadh, Saudi Arabia",3.5,239
242776,Ahlin Suites 2,"Al Najah Street, 123456, 113, Riyadh, Saudi Arabia",3.2,515
242777,Al Mursalat Palace,"3094 Al Imam Saud Ibn Abdul Aziz Rd, 12475 6162, Riyadh, Saudi Arabia",4,45
242778,Shorfa Loft Hotel,"Al Masani, 13217, Riyadh, Saudi Arabia",4.1,3510
242779,Celine Home Hotel- Tawiq,"Ahmad Ibn Alkhattab, 14929, Riyadh, Saudi Arabia",4.3,1263
242780,The one resorts,"Princ Mohammed Bin Salman Bin Abdulaziz, Al Rimal, 13268, Riyadh, Saudi Arabia",4.1,2071
242781,"AlMasem serviced Apartments, King Fahd district","Al Thawabiah, 12274, Riyadh, Saudi Arabia",3.8,605
242782,1800 degrees Hotel,"Prince Saud Bin Faisal Bin Abdulaziz St, 12841, Riyadh, Saudi Arabia",2.9,287
242783,Holiday Al Khaleej Al Najah,"Najah Street, 13251, Riyadh, Saudi Arabia",4.1,272
242784,OYO 352 Lamasat Alwadi,"7366, King Abdullah Road, Al Salam Dist, 11564, Riyadh, Saudi Arabia",4,35
242785,Al Muteb Suites Al Yarmouk 2,"Dammam Rd, 13313, Riyadh, Saudi Arabia",0,0
242786,Rose Park,"Ribah, 13244, Riyadh, Saudi Arabia",3.9,418
242787,Yamama Palace Granada Branch,"Yamama Palace Granada Branch, Khalid Ibn Al Walid St Ash Shuhada, 11564, Riyadh, Saudi Arabia",3.3,105
242788,Celinehome,"Al-Sahafa District, Olaya Main Road, 112202, Riyadh, Saudi Arabia",4.3,1263
242789,Evan Suites Serviced Apartments,"Muhammed Al Muqdammi St., Nafl Province, 7438, 13312, Riyadh, Saudi Arabia",4,326
242790,Land Walk Hotell,"Abass Ben Abdelmutalib, 00966, Riyadh, Saudi Arabia",4.2,115
242791,Celine Home Al Sahafa,"Olaya, 7250, Riyadh, 13315, Saudi Arabia",4.2,398
242792,Iris Boutique Narjis,"Dalam Street, 4090, 13324, Riyadh, Saudi Arabia",4.7,130
242793,Laylati Al Nagah,"Najah Street 13243, Riyadh, Saudi Arabia",4.8,1324
242794,Al Oroba Hotel,"El Reiad, 12682, Riyadh, Saudi Arabia",3.1,1711
242795,New Holiday Serviced Apartments,"Taif St, Laban, 12555, Riyadh, Saudi Arabia",3.6,114
242796,Laylati Al Hamra,"Riyadh, 13216, Saudi Arabia",3.8,1747
242797,Raytna Al Wadi,"11178 Uthman Ibn Affan Rd, 12445, Riyadh, Saudi Arabia",0,0
242798,AlToot Palace Furnished Apartments 2,"11565 Prince Abdulaziz Ibn, Musaid Ibn Jalawi St, Al Olaya, 12631, Riyadh, Saudi Arabia",3.4,999
242799,Asoul 6 Hotel Suites,"6489 Al Ameen Abdullah, Al Ali Al Naeem Street,Al Malaz, 12836, Riyadh, Saudi Arabia",3,83
242800,Talen Hotel,"Riyadh, 13313, Saudi Arabia",3.2,564
242801,Voyage Apartments,"Prince Fahd Ben Saad Ben Abdulrahman, Behind King Fahd Medical City, 12328, Riyadh, Saudi Arabia",4,405
242802,Anan Hotel,"7401 King Fahd Branch Road, 13321, Riyadh, Saudi Arabia",3.8,758
242803,Granada Palace Inn,"7344 Abdul Rahman Bin Azaz Street, Marytyrs Corner, 13241, Riyadh, Saudi Arabia",4.1,167
242804,Waha Deema,"Al Masani St, 13217, Riyadh, Saudi Arabia",4,130
242805,Riyadh Inn Hotel,"Abu Baker Al Siddiq Road, 11250, Riyadh, Saudi Arabia",4.1,656
242806,Rokon Al Omor Aprartment,"Muhammad Al Maqdimi, An Nafal District, 13224, Riyadh, Saudi Arabia",4.3,3
242807,Al Rihab Furnished Units,"Ibrahim Al Nimiri St., Al Hamra District, 13216, Riyadh, Saudi Arabia",4.5,17981
242808,Noorseen Aparthotel 2,"4017 Muhammad Ali Junah, 13241, Riyadh, Saudi Arabia",4.5,17981
242809,Savan,"Shaikh Jaber Alahmed Alsabah 7072, 13252, Riyadh, Saudi Arabia",4,239
242810,Quiet Rooms Apartment,"Sheikh Jaber Al Ahmad Al Sobah, Al Yarmouk District, 7294, Riyadh, Saudi Arabia",4.5,17998
242811,Nawara Suwiady Apartments,"Ext 24, Southern ring, Shubra, Riyadh 12799, Saudi Arabia",2.9,80
242812,Orchida Al Hamra,"Algarabbi St, 12643, Riyadh, Saudi Arabia",3.1,302
242813,Marbia Furnished Units,"Mohammed Al Moqadami Street, 11352, Riyadh, Saudi Arabia",4,161
242814,Atiaf Al Naseem Funished Apartments,"Taif Street, 12563, Riyadh, Saudi Arabia",4,326
242815,SAMT HOTEL,"8284 Al Imam Al Shafei, 14253, Riyadh, Saudi Arabia",4.6,229
242816,Crown City Hotel,"8133 Dirab Branch Rd, 14723, Riyadh, Saudi Arabia",3.9,237
242817,Gwaher Alsharq,"Osama Ibn Zeid Street, 14231, Riyadh, Saudi Arabia",4,652
242818,Alto Park,"King Abdullah Road, 24590, Riyadh, Saudi Arabia",4.9,13
242819,Deyala Hotel Suites,"Muhammad Al Maqdimi, 13312, Riyadh, Saudi Arabia",4.4,3610
242820,Samt An Narjis,"13328 Samt An Narjis, 14253, Riyadh, Saudi Arabia",4.1,6342
242821,Aknan Al Yasmine Furnished Units,"Prince Abdullah Bin Saud, 13325, Riyadh, Saudi Arabia",4,716
242822,Mabaat - Al Yasmeen - 454,"Prince Abdulaziz Bin Ayyaf, 13326, Riyadh, Saudi Arabia",3.8,17
242823,Rawat ALheah Suits,"Mansoura, 23212, Riyadh, Saudi Arabia",4,427
242824,Rafa Homes Al Izdihar 2,"2463 As Sayyad, 12487, Riyadh, Saudi Arabia",3.9,115
242825,Nasima Hotel Apartments,"Wady Hager Street - Malqa, 00966, Riyadh, Saudi Arabia",4.1,653
242826,Al Muteb Suites Al Najah,"Dammam Branch Rd, 13251, Riyadh, Saudi Arabia",0,0
242827,AlToot Palace Furnished Apartments,"Prince Fahad Ibn Saad Ibn Abdul Rahman, As Sulimaniyah, 12231, Riyadh, Saudi Arabia",3.4,999
242828,Sahat Al Bondoqia Furnished Apartments,"Doha St, 13241, Riyadh, Saudi Arabia",3.4,7
242829,Hotelier Al Dhabab,"Prince Fahad Ibn Saad Ibn Abdul Rahman, Al Sulaymaniah, 12231, Riyadh, Saudi Arabia",3.8,1564
242830,Boudl Al Qasr,"Al Suwaidi St., Riyadh 12652, Saudi Arabia",4,2553
242831,Ahlen Apartment,"2615 Abi Jafar Al Mansur, Al Yarmuk District, 13252, Riyadh, Saudi Arabia",4.5,17998
242832,AL Rahden Hotel,"Facing Cobri Al Fahas, Dammam Branch Road, 13252, Riyadh, Saudi Arabia",4.1,1145
242833,Laylati Al Yarmouk,"Al Sahaba Road 4453, Al Yarmouk District, 13243, Riyadh, Saudi Arabia",4.4,2809
242834,Dellmon Shrouq Hotel,"Al Orouba, Beside King Khaled Eye Specialist Hospital، Umm Al Hamam Al Gharbi, Riyadh 12328 11556, Saudi Arabia",3.5,171
242835,Dar Ayar Hotel apartments,"Muhammed Almuqdammi Street, Al Nafl Disrict, 13312, Riyadh, Saudi Arabia",3.7,368
242836,Durut Alurubah Furniture Apartments,"Aluruah Road, 22122, Riyadh, Saudi Arabia",5,3
242837,Arkan El Ezz Hotel,"King Abdul Aziz Road, Mahbas Al Jen Area, 21955, Riyadh, Saudi Arabia",4.4,3610
242838,Al-Asemaa Hotel,"Omar Almukhtar St, 12843, Riyadh, Saudi Arabia",3.4,49
242839,Orans of East,"An Nasim Ash Sharqi, Riyadh 14242, Saudi Arabia",3.5,22
242840,Boudl Al Faisaliah,"Olaya St, Riyadh",3.9,1438
242841,Nayara Takhasosy Apartments,"Takhassusi St, South Al Ahly Bank, Riyadh Saudi Arabia",3.4,617
242842,Rest Night Hotel Suites,"AL Ta`awon, exit 6 Al Husien bin Ali street، Al Hussain Ibn Ali, At Taawun, Riyadh 12477, Saudi Arabia",4.5,17981
242843,Rest Night Hotel Suites - Taawon - Khan Younis,"AL Ta`awon, khan Yonis Street, Riyadh Saudi Arabia",4.8,1337
242844,Boudl Al Fayhaa,"Haroun Al-Rasheed Street (Exit 15), Riyadh Saudi Arabia",3.5,3271
242845,Radisson Blu Riyadh,"King Abdulaziz Street Al Mubarakiah Plaza, Ad Dhubbat, Riyadh 12627, Saudi Arabia",4.2,6631
242846,Courtyard Riyadh Diplomatic Quarter,"Al-Hada District, Abdullah bin Huzafah, Al Hada, Riyadh 64819, Saudi Arabia",4.2,5215
242847,Ramada by Wyndham Riyadh,"King Abdul Aziz Road Ministry Area South Riyadh, 11422, Saudi Arabia",3.8,2467
242848,The Ritz-Carlton Riyadh,"AlHada Area, Mekkah Road, Al Hada, Riyadh 12912 11493, Saudi Arabia",4.6,14904
242849,Intercontinental Riyadh,"King Saud Road, PO Box 3636, Riyadh,11481, Saudi Arabia",4.5,15780
242850,Fairmont Riyadh,"Qurtubah, Riyadh 13244, Saudi Arabia",4.7,6538
242851,Sama Alqsr Almalaz,"Al Malaz, Riyadh, Saudi Arabia",3.4,779
242852,Sama Al Qaser Hotel Apartments,"Prince Turky Bin Abdulaziz Al Awwal Street Riyadh,Prince Turky Bin Abdulaziz Al Awwal Street, Riyadh",3.4,779
242853,Muhaidb Askary,"Opposite Military Hospital Gate 11, Riyadh Saudi Arabia",4,326
242854,"Grand Plaza Takhasosi Hotel, Riyadh","Al Takhasossy Street, Riyadh, Saudi Arabia, 11564, Riyadh, Saudi Arabia",3.7,2575
242855,Luthan Hotel & Spa,"Al Raed Road, Abdulaziz Ibn Ahmad As Sudairi, Ar Raid, Riyadh 12352, Saudi Arabia",4,427
242856,Rest Night Hotel Apartment,"Imam Saud Bin Abdulaziz Bin Mohammed Rd, Riyadh",4.5,17981
242857,Golden Tulip Riyadh,"King Abdullah Road Alfdoul Street,King Abdullah Road, Riyadh",4.3,1065
242858,Le Park Concord Rabwah Riyadh,"Fifa Street, Riyadh, Ar Riyad, Saudi Arabia",4,725
242859,Grand Plaza - Qurtubah,"Said Ibn Zayd Rd - Hay Cordoba, 96968, Riyadh, Saudi Arabia",4,1595
242860,Holiday Plus Cordoba,"Said Ibn Zayd Road Hay Cordoba,Said Ibn Zayd Road",3.6,404
242861,Al Ghadeer District,3953 Is'haq Ibn Ibrahim St.,4.6,2882
242862,Alfarhan Panda Alfayha,"Alamamm Al Shafie St. Alfayha Area, 19399, Riyadh, Saudi Arabia",3.6,37
242863,Ourchida Turaif 3,Sheikh Jaber Al-Ahmad Al-Sabah Sheikh Jaber Al-Ahmad Al-Sabah  Riyadh  Saudi Arabia,4,267
242864,Erfad Hotel,"6151 AbdelAziz King Road, AlRabie District, Riyadh, Saudi Arabia",4.5,635
242865,Al Riyadh Park Hotel Apartments,"Al Khaznah Street , Ishbeliya District, Ishbiliyah, Riyadh 13225, Saudi Arabia",4.5,18000
242866,Burj Al Hayat Furnished suites-Al Mallaz,"Al Malaz, Riyadh 12629, Saudi Arabia",3.8,777
242867,Kease Al Izdihar -7 Luxury Gold AZ99,"مسلمة الانصاري 7, 12485, Riyadh, Saudi Arabia",4.5,17981
242868,Taleen Al Nakheel Apartment,"Imam Saud Bin Abdulaziz Bin Mohammed Rd, An Nakhil, Riyadh 12381, Saudi Arabia",3.3,490
242869,Rahty Home Hotel Apartments,"Al Riyadh - Al Doha Street , Granadah District، Doha St, Ash Shuhada, Riyadh 13241, Saudi Arabia",3.1,177
242870,Nawara Mohamdia Branch,"Intersection of Imam Saoud and Takhasosi Str.، Riyadh 31311, Saudi Arabia",4.8,1337
242871,Aram Hotel - AlMeshael Exit 18,"Eastern Ring Road Extension Al Mashael District, 14325, Riyadh, Saudi Arabia",4.3,534
242872,Lavera inn hotel,3619 Imam Abdullah Bin Saud Bin Abdulaziz Road 8479 Al Hamra 13217 Riyadh  Saudi Arabia,4.2,1286
242873,Taleen Al Quds 2,"Al Quds, Riyadh 13214, Saudi Arabia",3.4,419
242874,Tulip Al Rawdah,"Ar Rawdah, Riyadh 13211, Saudi Arabia",3.7,603
242875,Tulip Inn Riyadh,"Al Batha area, Al Amal, Riyadh 12643 11416, Saudi Arabia",4.3,1065
242876,Kease Tawun A7-3 Royal touch Terrace XZ11,"3858 العباس بن عبدالمطلب, 12476, Riyadh, Saudi Arabia",4.4,3607
242877,Vinas Apartment,"Al Riyadh- Al Rawda Dst.- Saud Big Street, King Faisal, Riyadh 13215 11564, Saudi Arabia",3.8,517
242878,Baron Al Masif,"شارع ظبية بنت البراء , حى المصيف، Al Masif, Riyadh 12466 11452, Saudi Arabia",2.8,78
242879,Taleen Al Masif,"شارع ظبية بنت البراء , حى المصيف، Al Masif, Riyadh 12466 11452, Saudi Arabia",3.2,140
242880,Al Farhan Hotel Suites (Exit 15),"Street 100, Ex. 15, 99999* Riyadh, Saudi Arabia ",3.6,456
242881,Al Muhaidb Sulaimanya Askary Hospital,"Sulimaniya Area , Al Sulimania, 99999* Riad, Arabia Saudí ",2.5,4
242882,Al Farhan Hotel Suite Ishbiliah,"Ishbiliah, Al Hamra, Saudi Arabia",3.6,37
242883,Jood Hotel Apartments,"Western Ring Road Dhahrat Laban,Western Ring Road",3.8,257
242884,Rawaq Suites 2 - Al Arrubah,"King Abdul Aziz Road , Al Sulaimaniah District, Riyadh Saudi Arabia",4.5,18000
242885,Boudl Al-Masif,"Al Masif, Riyadh 12467, Saudi Arabia",3.9,1438
242886,Al Farhan Hotel Suites,"Ahmed Bin Hanbal, Al Salam, Saad Ibn Ubadah, As Salam, Riyadh 14224, Saudi Arabia",3.6,37
242887,Riyadh Airport Marriott Hotel,"Airport Road, King Khalid International Airport, Riyadh 13443 Saudi Arabia",4.4,7598
242888,Mena Grand - Khaldia,"Khazzan Street Khaldia Towers I, Al Futah, Riyadh 12633 11420, Saudi Arabia",4.3,42
242889,Golden Dune Hotel Almalaz,"7415 Salah Ad Din Al Ayyubi Road, 2166, Al Malaz, Riyadh, 12831, Saudi Arabia",4.2,369
242890,Mena Hotel Nasiriah Riyadh,"P.O. Box 57749 Riyadh 11584 KSA, Saudi Arabia",4,495
242891,Rafa - Al Nuzhah,"3176 Prince Meqrin Bin Abdulaziz St, 12473, Riyadh, Saudi Arabia ",4.2,837
242892,Grand Plaza Gulf Hotel,"King Abdul Aziz Road, Ad Dhubbat,Riyadh, Kingdom of Saudi Arabia",4,2667
242893,Al Diafah Hotel Suites,"Al Mazar Street, Makkah Al Mukarramah Branch Rd, As Sulimaniyah, Riyadh 12621, Saudi Arabia",3.8,422
242894,Sama Nadrin Hotel Apartments,"By Prince Bandar bin Abdulaziz neighborhood Almaizalh, Riyadh Saudi Arabia",3.6,400
242895,Vivienda Hotel Villas Granada,"Granada Area, East Ring Road, between exit 09 & exit 08, Ash Shuhada, Riyadh 11372 11372, Saudi Arabia",4.3,460
242896,Orchid Almansour Hotel,"King Abdel Aziz Strret, Old airport، As Sulimaniyah, Riyadh 12233 11421, Saudi Arabia",3.3,134
242897,Madareem Crown,"طريق المطار, Airport Rd, Al Falah, Riyadh 13314, Saudi Arabia",4.3,6674
242898,Almasem Luxury Hotel Suites,"Gurnata Al Shouhada District, Al Doha Street, Riyadh Saudi Arabia",3.8,919
242899,Voyage Hotel,"Al Urubah Rd, Umm Al Hamam Al Gharbi, Riyadh 12328, Saudi Arabia",4.2,1717
242900,Duset Hotel Suites,"Prince Muqrin Bin Abdulaziz Rd, An Nuzhah, Riyadh 12473, Saudi Arabia",4.2,1560
242901,رفاء | Rafa,"Al Abbas Ibn Abdulmutalib Street, At Taawun District، At Taawun, Riyadh 12475 11324, Saudi Arabia",3.7,253
242902,Bait Al Amani Suites,"Olaya Street, In Front Of Aswaq Al Andalus, Riyadh, Saudi Arabia",3.2,14
242903,Crowne Plaza Riyadh Minhal,"Old Airport Road, P.O. Box 17058, Riyadh, 11484, Saudi Arabia",4.6,7185
242904,OYO 124 Dome Hotel Suites Al Orouba,"Near Kingdom Tower, Riyadh, Saudi Arabia",3,423
242905,Riyadh Marriott Hotel,"King Saud Road, As Sulimaniyah, Al Wazarat District, Riyadh 12621 11464, Saudi Arabia",4.2,10973
242906,Sahat Al Bondoqiyah Furnished Units,"Exit 9 Al Shuhadaa St. behind Ghurnata Mall, Ash Shuhada, Riyadh 13241, Saudi Arabia",4,36
242907,Land Beach An Narjis,"Othman Bin Affan Street, 11633, Riyadh, Saudi Arabia ",3.7,264
242908,Ray Kady Hotel Apartment 1,"Ash Shuhada, Riyadh 13241, Saudi Arabia",3.7,410
242909,Boudl AL-Woroud,"Riyadh-6 J5- Infront of Carfour, Damam Road, Al Masif, Riyadh 12468, Saudi Arabia",4.1,483
242910,Dome Hotel Suites,"As Sulimaniyah, Riyadh 12245, Saudi Arabia",3.1,974
242911,Dome Hotel - Al Olaya,"طريق الامير سلطان بن عبد العزيز , العليا، الرياض Saudi Arabia",3.1,974
242912,Sama Inn Hotel Apartments,"2569 Anas Ibn Malik Rd, Al Yasmin, Riyadh 13322-8036, Saudi Arabia",4,1289
242913,Najmat Manami AlQuds,"شارع الامير محمد بن سعود حي القدس، Al Quds, Riyadh 13214 11653, Saudi Arabia",3.5,139
242914,voco Riyadh,"King Fahad Road, Opposite of Ministry of Interior, Riyadh, Saudi Arabia",4.5,13959
242915,Crowne Plaza Riyadh RDC Hotel & Convention,"Imam Saud Ibn Abdul Aziz Road, Wady Al Muaydin Street Unit 4, Riyadh | 6391 | Saudi Arabia",4.7,17701
242916,Towlan Suites 3,"Mohamad Ali Janah Street, Ash Shuhada, Riyadh 13241, Saudi Arabia",3.6,1059
242917,AL 'Oroba hotel,"منطقة البطحاء، Al Amal, Riyadh 12682 11482, Saudi Arabia",3.1,1711
242918,Taleen Al Malaz,"Al Malaz, Riyadh 12629, Saudi Arabia",3.3,836
242919,Meral Crown Hotel,"Al Riyadh - Abi Jaafar Al Mansouri Street , Exit 9 , Geranada District، Ash Shuhada, Riyadh 13241 11564, Saudi Arabia",3.9,1994
242920,Taleen AlSulaimanyah hotel apartments,"As Sulimaniyah, Riyadh Saudi Arabia",4,4
242921,Comfort Inn,"Abu Bakr Siddiq Road, Riyadh Saudi Arabia",2.9,545
242922,Al Muhaidb Khanshalila,"Ext 20, Southern ring, Aghader St, An Nasim Al Gharbi, Riyadh 14231, Saudi Arabia",4,333
242923,Najmat Manami Azizyya,"شارع ابي عبد الله الزواوي ، العزيزية، Al Aziziyah, Riyadh 14511 11653, Saudi Arabia",3.5,139
242924,Intour Qurtoba Hotel Suites,"Shudaiq St, Qurtubah, Riyadh 13245, Saudi Arabia",3.7,580
242925,OYO 241 Rokn Al Marsa,"Prince Muqrin St. East Ring Rd Between Exit 9 & 10, Near Expansion Center, 21452, Riyadh, Saudi Arabia ",5,2
242926,Saladin Hotel,"King Abdelaziz Road, 11691, Riyadh, Saudi Arabia	",3.5,833
242927,Mocador Hotel,"Prince Mugrin Ibn Abdulaziz, An Nuzhah, Riyadh 12473, Saudi Arabia",3,139
242928,Nelover Hotel Ar Rawdah,"Exit 12, Riyadh Saudi Arabia",4.1,1199
242929,Towlan Suites 1,"AL Malzilah District, Ashaikh Jaber Alahmed Street, Al Maizilah, Riyadh 13231, Saudi Arabia",3.6,1059
242930,Crowne Plaza Riyadh Al Waha,"8430 Uthman Ibn Affan Rd, Al Waha, Riyadh, Saudi Arabia",4.4,7029
242931,Holiday Inn Riyadh - Izdihar,"P.O.Box 34287, Riyadh, 11468, Saudi Arabia",4.1,7603
242932,Ray Kady Hotel Apartment 2,"Ash Shuhada, Riyadh 13241, Saudi Arabia",3.7,410
242933,Al Mashreq Boutique Hotel,"Orubah road, Prince Turky Alawwal intersection 
 Kingdom of Saudi Arabia, Riyadh  P.O. Box   33554  Riyadh   11458 ",4.3,422
242934,MIRA Hotel,"Prince Muhammad Bin Abdulaziz Rd, As Sulimaniyah, Riyadh 12242, Saudi Arabia",4.8,1324
242935,Shams Al Khayal Hotel Apartments,"النسيم شارع أسامة بن زيد , 11169 الرياض, المملكة العربية السعودية, Usamah Ibn Zaid, An Nasim Al Gharbi, Riyadh 14235, Saudi Arabia",3.8,501
242936,Boudl Al Qasr,"ممشى حديقة السويدي، As Suwaidi, Riyadh 12791, Saudi Arabia",4,2553
242937,Qasr Al Hamra Al Batha,"Al Batha, Al Amal, Riyadh 12643, Saudi Arabia",3.2,676
242938,Comfort Inn Al Yarmouk,"Abo Jafar El Mansour , exit 9, Al Yarmuk, Riyadh 13243, Saudi Arabia",2.9,545
242939,Al Hamra Palace by Warwick,"King Abdullah Road, Riyadh, 11323, Saudi Arabia",3.8,1747
242940,Al Baron Palace Riyadh,"Al Hamra, Riyadh 13217, Saudi Arabia",2.8,78
242941,Capital O 419 Al Safeer Hotel,"Naseem, 11564 Riyadh, Saudi Arabia",3.4,2178
